"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1140 25.0000000000 25.0000000000 25.0000000000 25.0000000000
1163 29.0000000000 29.0000000000 29.0000000000 29.0000000000
1211 31.0000000000 31.0000000000 31.0000000000 31.0000000000
1256 32.0000000000 32.0000000000 32.0000000000 32.0000000000
1397 33.0000000000 33.0000000000 33.0000000000 33.0000000000
1429 34.0000000000 34.0000000000 34.0000000000 34.0000000000
1650 35.0000000000 35.0000000000 35.0000000000 35.0000000000
1937 36.0000000000 36.0000000000 36.0000000000 36.0000000000
1994 37.0000000000 37.0000000000 37.0000000000 37.0000000000
2021 38.0000000000 38.0000000000 38.0000000000 38.0000000000
2240 39.0000000000 39.0000000000 39.0000000000 39.0000000000
2307 40.0000000000 40.0000000000 40.0000000000 40.0000000000
2409 42.0000000000 42.0000000000 42.0000000000 42.0000000000
2666 43.0000000000 43.0000000000 43.0000000000 43.0000000000
2731 45.0000000000 45.0000000000 45.0000000000 45.0000000000
2750 46.0000000000 46.0000000000 46.0000000000 46.0000000000
2898 48.0000000000 48.0000000000 48.0000000000 48.0000000000
3082 51.0000000000 51.0000000000 51.0000000000 51.0000000000
3200 52.0000000000 52.0000000000 52.0000000000 52.0000000000
3260 54.0000000000 54.0000000000 54.0000000000 54.0000000000
3583 56.0000000000 56.0000000000 56.0000000000 56.0000000000
3605 59.0000000000 59.0000000000 59.0000000000 59.0000000000
3654 61.0000000000 61.0000000000 61.0000000000 61.0000000000
3733 64.0000000000 64.0000000000 64.0000000000 64.0000000000
4021 66.0000000000 66.0000000000 66.0000000000 66.0000000000
4311 69.0000000000 69.0000000000 69.0000000000 69.0000000000
4339 72.0000000000 72.0000000000 72.0000000000 72.0000000000
4352 74.0000000000 74.0000000000 74.0000000000 74.0000000000
4412 75.0000000000 75.0000000000 75.0000000000 75.0000000000
4476 77.0000000000 77.0000000000 77.0000000000 77.0000000000
4691 79.0000000000 79.0000000000 79.0000000000 79.0000000000
4716 81.0000000000 81.0000000000 81.0000000000 81.0000000000
4827 83.0000000000 83.0000000000 83.0000000000 83.0000000000
4847 85.0000000000 85.0000000000 85.0000000000 85.0000000000
4849 88.0000000000 88.0000000000 88.0000000000 88.0000000000
4874 89.0000000000 89.0000000000 89.0000000000 89.0000000000
5019 91.0000000000 91.0000000000 91.0000000000 91.0000000000
5093 94.0000000000 94.0000000000 94.0000000000 94.0000000000
5113 95.0000000000 95.0000000000 95.0000000000 95.0000000000
5257 97.0000000000 97.0000000000 97.0000000000 97.0000000000
5269 98.0000000000 98.0000000000 98.0000000000 98.0000000000
5356 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 7.0000000000 100.0000000000 7.0000000000 100.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 2.0000000000 2.0000000000 2.0000000000 2.0000000000
2 3.0000000000 3.0000000000 3.0000000000 3.0000000000
218 4.0000000000 4.0000000000 4.0000000000 4.0000000000
347 6.0000000000 6.0000000000 6.0000000000 6.0000000000
376 7.0000000000 7.0000000000 7.0000000000 7.0000000000
439 8.0000000000 8.0000000000 8.0000000000 8.0000000000
690 9.0000000000 9.0000000000 9.0000000000 9.0000000000
786 10.0000000000 10.0000000000 10.0000000000 10.0000000000
974 12.0000000000 12.0000000000 12.0000000000 12.0000000000
1175 13.0000000000 13.0000000000 13.0000000000 13.0000000000
1202 15.0000000000 15.0000000000 15.0000000000 15.0000000000
1938 21.0000000000 21.0000000000 21.0000000000 21.0000000000
2003 23.0000000000 23.0000000000 23.0000000000 23.0000000000
2524 26.0000000000 26.0000000000 26.0000000000 26.0000000000
2595 27.0000000000 27.0000000000 27.0000000000 27.0000000000
2697 28.0000000000 28.0000000000 28.0000000000 28.0000000000
2773 30.0000000000 30.0000000000 30.0000000000 30.0000000000
2866 32.0000000000 32.0000000000 32.0000000000 32.0000000000
2891 36.0000000000 36.0000000000 36.0000000000 36.0000000000
2917 38.0000000000 38.0000000000 38.0000000000 38.0000000000
3017 39.0000000000 39.0000000000 39.0000000000 39.0000000000
3123 40.0000000000 40.0000000000 40.0000000000 40.0000000000
3132 42.0000000000 42.0000000000 42.0000000000 42.0000000000
3177 43.0000000000 43.0000000000 43.0000000000 43.0000000000
3258 44.0000000000 44.0000000000 44.0000000000 44.0000000000
3423 47.0000000000 47.0000000000 47.0000000000 47.0000000000
3535 51.0000000000 51.0000000000 51.0000000000 51.0000000000
3583 52.0000000000 52.0000000000 52.0000000000 52.0000000000
3604 55.0000000000 55.0000000000 55.0000000000 55.0000000000
3648 56.0000000000 56.0000000000 56.0000000000 56.0000000000
3694 58.0000000000 58.0000000000 58.0000000000 58.0000000000
3790 60.0000000000 60.0000000000 60.0000000000 60.0000000000
3791 61.0000000000 61.0000000000 61.0000000000 61.0000000000
4255 63.0000000000 63.0000000000 63.0000000000 63.0000000000
4354 64.0000000000 64.0000000000 64.0000000000 64.0000000000
4412 66.0000000000 66.0000000000 66.0000000000 66.0000000000
4526 67.0000000000 67.0000000000 67.0000000000 67.0000000000
4529 68.0000000000 68.0000000000 68.0000000000 68.0000000000
4549 71.0000000000 71.0000000000 71.0000000000 71.0000000000
4596 73.0000000000 73.0000000000 73.0000000000 73.0000000000
4644 81.0000000000 81.0000000000 81.0000000000 81.0000000000
4733 84.0000000000 84.0000000000 84.0000000000 84.0000000000
4834 88.0000000000 88.0000000000 88.0000000000 88.0000000000
4866 91.0000000000 91.0000000000 91.0000000000 91.0000000000
4900 95.0000000000 95.0000000000 95.0000000000 95.0000000000
4977 96.0000000000 96.0000000000 96.0000000000 96.0000000000
5027 97.0000000000 97.0000000000 97.0000000000 97.0000000000
5228 99.0000000000 99.0000000000 99.0000000000 99.0000000000
5242 100.0000000000 100.0000000000 100.0000000000 100.0000000000
100001 0.0000000000 100.0000000000 0.0000000000 100.0000000000
