"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5173408459 -0.5173408459 -0.5173408459 -0.5173408459
4 -0.5121824671 -0.5121824671 -0.5121824671 -0.5121824671
9 -0.5082028652 -0.5082028652 -0.5082028652 -0.5082028652
11 -0.4934542608 -0.4934542608 -0.4934542608 -0.4934542608
12 -0.4800695413 -0.4800695413 -0.4800695413 -0.4800695413
13 -0.4786571702 -0.4786571702 -0.4786571702 -0.4786571702
14 -0.4697638243 -0.4697638243 -0.4697638243 -0.4697638243
15 -0.4686053696 -0.4686053696 -0.4686053696 -0.4686053696
16 -0.4636521071 -0.4636521071 -0.4636521071 -0.4636521071
17 -0.4618491547 -0.4618491547 -0.4618491547 -0.4618491547
20 -0.4582548764 -0.4582548764 -0.4582548764 -0.4582548764
27 -0.4515682696 -0.4515682696 -0.4515682696 -0.4515682696
39 -0.4448779552 -0.4448779552 -0.4448779552 -0.4448779552
41 -0.4379262149 -0.4379262149 -0.4379262149 -0.4379262149
46 -0.4301120358 -0.4301120358 -0.4301120358 -0.4301120358
47 -0.4284353986 -0.4284353986 -0.4284353986 -0.4284353986
56 -0.4279056559 -0.4279056559 -0.4279056559 -0.4279056559
73 -0.4254102068 -0.4254102068 -0.4254102068 -0.4254102068
76 -0.4181981455 -0.4181981455 -0.4181981455 -0.4181981455
87 -0.4175815632 -0.4175815632 -0.4175815632 -0.4175815632
96 -0.4158706677 -0.4158706677 -0.4158706677 -0.4158706677
105 -0.4151746169 -0.4151746169 -0.4151746169 -0.4151746169
109 -0.4084762537 -0.4084762537 -0.4084762537 -0.4084762537
113 -0.4072838235 -0.4072838235 -0.4072838235 -0.4072838235
118 -0.4043000240 -0.4043000240 -0.4043000240 -0.4043000240
123 -0.3993991879 -0.3993991879 -0.3993991879 -0.3993991879
128 -0.3905199935 -0.3905199935 -0.3905199935 -0.3905199935
134 -0.3856132191 -0.3856132191 -0.3856132191 -0.3856132191
139 -0.3820349258 -0.3820349258 -0.3820349258 -0.3820349258
146 -0.3783213796 -0.3783213796 -0.3783213796 -0.3783213796
159 -0.3744975260 -0.3744975260 -0.3744975260 -0.3744975260
190 -0.3683328642 -0.3683328642 -0.3683328642 -0.3683328642
191 -0.3657013339 -0.3657013339 -0.3657013339 -0.3657013339
196 -0.3647002935 -0.3647002935 -0.3647002935 -0.3647002935
223 -0.3643391748 -0.3643391748 -0.3643391748 -0.3643391748
240 -0.3616938571 -0.3616938571 -0.3616938571 -0.3616938571
241 -0.3609528397 -0.3609528397 -0.3609528397 -0.3609528397
265 -0.3591498873 -0.3591498873 -0.3591498873 -0.3591498873
283 -0.3526246170 -0.3526246170 -0.3526246170 -0.3526246170
297 -0.3477237809 -0.3477237809 -0.3477237809 -0.3477237809
344 -0.3392097585 -0.3392097585 -0.3392097585 -0.3392097585
354 -0.3375342702 -0.3375342702 -0.3375342702 -0.3375342702
356 -0.3375258851 -0.3375258851 -0.3375258851 -0.3375258851
427 -0.3335818814 -0.3335818814 -0.3335818814 -0.3335818814
470 -0.3286278929 -0.3286278929 -0.3286278929 -0.3286278929
475 -0.3270969164 -0.3270969164 -0.3270969164 -0.3270969164
589 -0.3269705110 -0.3269705110 -0.3269705110 -0.3269705110
620 -0.3244084358 -0.3244084358 -0.3244084358 -0.3244084358
661 -0.3236461380 -0.3236461380 -0.3236461380 -0.3236461380
699 -0.3183265022 -0.3183265022 -0.3183265022 -0.3183265022
729 -0.3177566182 -0.3177566182 -0.3177566182 -0.3177566182
854 -0.3166242191 -0.3166242191 -0.3166242191 -0.3166242191
1109 -0.3155861103 -0.3155861103 -0.3155861103 -0.3155861103
1118 -0.3153939289 -0.3153939289 -0.3153939289 -0.3153939289
1371 -0.3138629525 -0.3138629525 -0.3138629525 -0.3138629525
1423 -0.3130611115 -0.3130611115 -0.3130611115 -0.3130611115
3003 -0.3121441756 -0.3121441756 -0.3121441756 -0.3121441756
3017 -0.3119372660 -0.3119372660 -0.3119372660 -0.3119372660
3090 -0.3080525855 -0.3080525855 -0.3080525855 -0.3080525855
37082 -0.3052243442 -0.3052243442 -0.3052243442 -0.3052243442
37084 -0.3045282934 -0.3045282934 -0.3045282934 -0.3045282934
40646 -0.3037423710 -0.3037423710 -0.3037423710 -0.3037423710
41392 -0.3019036861 -0.3019036861 -0.3019036861 -0.3019036861
65858 -0.3005434885 -0.3005434885 -0.3005434885 -0.3005434885
87528 -0.3004256809 -0.3004256809 -0.3004256809 -0.3004256809
87566 -0.2976980155 -0.2976980155 -0.2976980155 -0.2976980155
87572 -0.2950664852 -0.2950664852 -0.2950664852 -0.2950664852
100001 -0.3018089798 -0.2950664852 -0.3018089798 -0.2950664852
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5303777239 -0.5303777239 -0.5303777239 -0.5303777239
10 -0.5236874095 -0.5236874095 -0.5236874095 -0.5236874095
11 -0.5176418799 -0.5176418799 -0.5176418799 -0.5176418799
12 -0.5073468718 -0.5073468718 -0.5073468718 -0.5073468718
14 -0.5066574551 -0.5066574551 -0.5066574551 -0.5066574551
17 -0.4925549908 -0.4925549908 -0.4925549908 -0.4925549908
20 -0.4830892094 -0.4830892094 -0.4830892094 -0.4830892094
27 -0.4823111178 -0.4823111178 -0.4823111178 -0.4823111178
31 -0.4762700005 -0.4762700005 -0.4762700005 -0.4762700005
32 -0.4739073797 -0.4739073797 -0.4739073797 -0.4739073797
35 -0.4727149495 -0.4727149495 -0.4727149495 -0.4727149495
36 -0.4592441702 -0.4592441702 -0.4592441702 -0.4592441702
43 -0.4582922719 -0.4582922719 -0.4582922719 -0.4582922719
46 -0.4581658665 -0.4581658665 -0.4581658665 -0.4581658665
48 -0.4510748516 -0.4510748516 -0.4510748516 -0.4510748516
51 -0.4484343257 -0.4484343257 -0.4484343257 -0.4484343257
63 -0.4467521007 -0.4467521007 -0.4467521007 -0.4467521007
64 -0.4446295682 -0.4446295682 -0.4446295682 -0.4446295682
66 -0.4393776989 -0.4393776989 -0.4393776989 -0.4393776989
72 -0.4290259096 -0.4290259096 -0.4290259096 -0.4290259096
86 -0.4289339449 -0.4289339449 -0.4289339449 -0.4289339449
87 -0.4222817196 -0.4222817196 -0.4222817196 -0.4222817196
88 -0.4199739692 -0.4199739692 -0.4199739692 -0.4199739692
89 -0.4169263042 -0.4169263042 -0.4169263042 -0.4169263042
92 -0.4156943539 -0.4156943539 -0.4156943539 -0.4156943539
97 -0.4156449672 -0.4156449672 -0.4156449672 -0.4156449672
113 -0.4048272670 -0.4048272670 -0.4048272670 -0.4048272670
116 -0.4013645083 -0.4013645083 -0.4013645083 -0.4013645083
136 -0.4003634679 -0.4003634679 -0.4003634679 -0.4003634679
139 -0.3949645260 -0.3949645260 -0.3949645260 -0.3949645260
160 -0.3900201557 -0.3900201557 -0.3900201557 -0.3900201557
165 -0.3785334900 -0.3785334900 -0.3785334900 -0.3785334900
168 -0.3785251049 -0.3785251049 -0.3785251049 -0.3785251049
179 -0.3758709749 -0.3758709749 -0.3758709749 -0.3758709749
181 -0.3697063131 -0.3697063131 -0.3697063131 -0.3697063131
210 -0.3589179289 -0.3589179289 -0.3589179289 -0.3589179289
231 -0.3586517890 -0.3586517890 -0.3586517890 -0.3586517890
240 -0.3579107716 -0.3579107716 -0.3579107716 -0.3579107716
251 -0.3525515759 -0.3525515759 -0.3525515759 -0.3525515759
252 -0.3507486235 -0.3507486235 -0.3507486235 -0.3507486235
268 -0.3445444648 -0.3445444648 -0.3445444648 -0.3445444648
306 -0.3373240183 -0.3373240183 -0.3373240183 -0.3373240183
327 -0.3330267259 -0.3330267259 -0.3330267259 -0.3330267259
346 -0.3286490435 -0.3286490435 -0.3286490435 -0.3286490435
356 -0.3206697081 -0.3206697081 -0.3206697081 -0.3206697081
394 -0.3166166270 -0.3166166270 -0.3166166270 -0.3166166270
405 -0.3160000447 -0.3160000447 -0.3160000447 -0.3160000447
411 -0.3147285364 -0.3147285364 -0.3147285364 -0.3147285364
553 -0.3071906347 -0.3071906347 -0.3071906347 -0.3071906347
730 -0.3064945839 -0.3064945839 -0.3064945839 -0.3064945839
779 -0.3030542947 -0.3030542947 -0.3030542947 -0.3030542947
18742 -0.3001060376 -0.3001060376 -0.3001060376 -0.3001060376
23548 -0.2965817455 -0.2965817455 -0.2965817455 -0.2965817455
28986 -0.2950664852 -0.2950664852 -0.2950664852 -0.2950664852
100001 -0.3056403233 -0.2950664852 -0.3056403233 -0.2950664852
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5269839573 -0.5269839573 -0.5269839573 -0.5269839573
4 -0.5228471545 -0.5228471545 -0.5228471545 -0.5228471545
6 -0.5181534878 -0.5181534878 -0.5181534878 -0.5181534878
16 -0.5170825313 -0.5170825313 -0.5170825313 -0.5170825313
17 -0.5142909200 -0.5142909200 -0.5142909200 -0.5142909200
18 -0.5097465875 -0.5097465875 -0.5097465875 -0.5097465875
20 -0.5030482243 -0.5030482243 -0.5030482243 -0.5030482243
21 -0.4967946788 -0.4967946788 -0.4967946788 -0.4967946788
27 -0.4938108793 -0.4938108793 -0.4938108793 -0.4938108793
32 -0.4936714477 -0.4936714477 -0.4936714477 -0.4936714477
36 -0.4798698688 -0.4798698688 -0.4798698688 -0.4798698688
38 -0.4608294122 -0.4608294122 -0.4608294122 -0.4608294122
40 -0.4531502200 -0.4531502200 -0.4531502200 -0.4531502200
45 -0.4524608033 -0.4524608033 -0.4524608033 -0.4524608033
47 -0.4515995671 -0.4515995671 -0.4515995671 -0.4515995671
49 -0.4460580005 -0.4460580005 -0.4460580005 -0.4460580005
50 -0.4414275184 -0.4414275184 -0.4414275184 -0.4414275184
53 -0.4323190754 -0.4323190754 -0.4323190754 -0.4323190754
59 -0.4257856723 -0.4257856723 -0.4257856723 -0.4257856723
66 -0.4099238126 -0.4099238126 -0.4099238126 -0.4099238126
72 -0.4096080466 -0.4096080466 -0.4096080466 -0.4096080466
78 -0.4095509838 -0.4095509838 -0.4095509838 -0.4095509838
89 -0.4081243046 -0.4081243046 -0.4081243046 -0.4081243046
94 -0.4063529256 -0.4063529256 -0.4063529256 -0.4063529256
112 -0.4043609843 -0.4043609843 -0.4043609843 -0.4043609843
114 -0.3995161296 -0.3995161296 -0.3995161296 -0.3995161296
116 -0.3991153156 -0.3991153156 -0.3991153156 -0.3991153156
117 -0.3947647104 -0.3947647104 -0.3947647104 -0.3947647104
125 -0.3924228257 -0.3924228257 -0.3924228257 -0.3924228257
138 -0.3819344536 -0.3819344536 -0.3819344536 -0.3819344536
143 -0.3743965519 -0.3743965519 -0.3743965519 -0.3743965519
145 -0.3708182587 -0.3708182587 -0.3708182587 -0.3708182587
146 -0.3676353301 -0.3676353301 -0.3676353301 -0.3676353301
148 -0.3666342897 -0.3666342897 -0.3666342897 -0.3666342897
153 -0.3662196443 -0.3662196443 -0.3662196443 -0.3662196443
160 -0.3652106325 -0.3652106325 -0.3652106325 -0.3652106325
161 -0.3602573700 -0.3602573700 -0.3602573700 -0.3602573700
168 -0.3587833754 -0.3587833754 -0.3587833754 -0.3587833754
174 -0.3580423580 -0.3580423580 -0.3580423580 -0.3580423580
183 -0.3542397492 -0.3542397492 -0.3542397492 -0.3542397492
190 -0.3444321387 -0.3444321387 -0.3444321387 -0.3444321387
199 -0.3409918495 -0.3409918495 -0.3409918495 -0.3409918495
200 -0.3335968976 -0.3335968976 -0.3335968976 -0.3335968976
216 -0.3306362590 -0.3306362590 -0.3306362590 -0.3306362590
229 -0.3303657911 -0.3303657911 -0.3303657911 -0.3303657911
266 -0.3288592377 -0.3288592377 -0.3288592377 -0.3288592377
325 -0.3264989076 -0.3264989076 -0.3264989076 -0.3264989076
331 -0.3246959552 -0.3246959552 -0.3246959552 -0.3246959552
407 -0.3180056408 -0.3180056408 -0.3180056408 -0.3180056408
543 -0.3134917532 -0.3134917532 -0.3134917532 -0.3134917532
594 -0.3128751709 -0.3128751709 -0.3128751709 -0.3128751709
676 -0.3117066886 -0.3117066886 -0.3117066886 -0.3117066886
701 -0.3094272402 -0.3094272402 -0.3094272402 -0.3094272402
721 -0.3094188550 -0.3094188550 -0.3094188550 -0.3094188550
747 -0.3082264249 -0.3082264249 -0.3082264249 -0.3082264249
945 -0.3075672137 -0.3075672137 -0.3075672137 -0.3075672137
1109 -0.3037476563 -0.3037476563 -0.3037476563 -0.3037476563
1376 -0.3016087624 -0.3016087624 -0.3016087624 -0.3016087624
1585 -0.2981133815 -0.2981133815 -0.2981133815 -0.2981133815
1747 -0.2975434976 -0.2975434976 -0.2975434976 -0.2975434976
2288 -0.2974256900 -0.2974256900 -0.2974256900 -0.2974256900
2410 -0.2920664943 -0.2920664943 -0.2920664943 -0.2920664943
100001 -0.2982706530 -0.2920664943 -0.2982706530 -0.2920664943
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5122383222 -0.5122383222 -0.5122383222 -0.5122383222
7 -0.5041840228 -0.5041840228 -0.5041840228 -0.5041840228
12 -0.4844706659 -0.4844706659 -0.4844706659 -0.4844706659
20 -0.4794594420 -0.4794594420 -0.4794594420 -0.4794594420
24 -0.4785759925 -0.4785759925 -0.4785759925 -0.4785759925
25 -0.4723718338 -0.4723718338 -0.4723718338 -0.4723718338
43 -0.4613429710 -0.4613429710 -0.4613429710 -0.4613429710
46 -0.4575466936 -0.4575466936 -0.4575466936 -0.4575466936
47 -0.4512586414 -0.4512586414 -0.4512586414 -0.4512586414
52 -0.4488983112 -0.4488983112 -0.4488983112 -0.4488983112
53 -0.4466931968 -0.4466931968 -0.4466931968 -0.4466931968
59 -0.4419198093 -0.4419198093 -0.4419198093 -0.4419198093
60 -0.4396802576 -0.4396802576 -0.4396802576 -0.4396802576
65 -0.4384878275 -0.4384878275 -0.4384878275 -0.4384878275
73 -0.4234376536 -0.4234376536 -0.4234376536 -0.4234376536
76 -0.4180745041 -0.4180745041 -0.4180745041 -0.4180745041
100 -0.4136816932 -0.4136816932 -0.4136816932 -0.4136816932
101 -0.4087284307 -0.4087284307 -0.4087284307 -0.4087284307
109 -0.4055317720 -0.4055317720 -0.4055317720 -0.4055317720
110 -0.4033897904 -0.4033897904 -0.4033897904 -0.4033897904
114 -0.4019157958 -0.4019157958 -0.4019157958 -0.4019157958
120 -0.3932652743 -0.3932652743 -0.3932652743 -0.3932652743
122 -0.3906111443 -0.3906111443 -0.3906111443 -0.3906111443
123 -0.3898488465 -0.3898488465 -0.3898488465 -0.3898488465
133 -0.3891472222 -0.3891472222 -0.3891472222 -0.3891472222
137 -0.3834491831 -0.3834491831 -0.3834491831 -0.3834491831
144 -0.3762287366 -0.3762287366 -0.3762287366 -0.3762287366
160 -0.3754877193 -0.3754877193 -0.3754877193 -0.3754877193
161 -0.3718354215 -0.3718354215 -0.3718354215 -0.3718354215
171 -0.3712655375 -0.3712655375 -0.3712655375 -0.3712655375
175 -0.3674999956 -0.3674999956 -0.3674999956 -0.3674999956
178 -0.3662391996 -0.3662391996 -0.3662391996 -0.3662391996
196 -0.3613641932 -0.3613641932 -0.3613641932 -0.3613641932
211 -0.3602837913 -0.3602837913 -0.3602837913 -0.3602837913
215 -0.3557699037 -0.3557699037 -0.3557699037 -0.3557699037
240 -0.3545774736 -0.3545774736 -0.3545774736 -0.3545774736
260 -0.3514528214 -0.3514528214 -0.3514528214 -0.3514528214
263 -0.3491733730 -0.3491733730 -0.3491733730 -0.3491733730
285 -0.3450901536 -0.3450901536 -0.3450901536 -0.3450901536
318 -0.3416498644 -0.3416498644 -0.3416498644 -0.3416498644
323 -0.3404093308 -0.3404093308 -0.3404093308 -0.3404093308
338 -0.3368585953 -0.3368585953 -0.3368585953 -0.3368585953
421 -0.3366851503 -0.3366851503 -0.3366851503 -0.3366851503
440 -0.3354136420 -0.3354136420 -0.3354136420 -0.3354136420
452 -0.3318893499 -0.3318893499 -0.3318893499 -0.3318893499
455 -0.3269353613 -0.3269353613 -0.3269353613 -0.3269353613
460 -0.3263187790 -0.3263187790 -0.3263187790 -0.3263187790
514 -0.3250579830 -0.3250579830 -0.3250579830 -0.3250579830
519 -0.3220650013 -0.3220650013 -0.3220650013 -0.3220650013
534 -0.3220079385 -0.3220079385 -0.3220079385 -0.3220079385
548 -0.3213414621 -0.3213414621 -0.3213414621 -0.3213414621
675 -0.3190337117 -0.3190337117 -0.3190337117 -0.3190337117
712 -0.3149890158 -0.3149890158 -0.3149890158 -0.3149890158
774 -0.3149806306 -0.3149806306 -0.3149806306 -0.3149806306
806 -0.3139795903 -0.3139795903 -0.3139795903 -0.3139795903
896 -0.3129705784 -0.3129705784 -0.3129705784 -0.3129705784
1120 -0.3117402882 -0.3117402882 -0.3117402882 -0.3117402882
1191 -0.3112601682 -0.3112601682 -0.3112601682 -0.3112601682
9314 -0.3057831650 -0.3057831650 -0.3057831650 -0.3057831650
23744 -0.3041945635 -0.3041945635 -0.3041945635 -0.3041945635
24620 -0.3040681581 -0.3040681581 -0.3040681581 -0.3040681581
24656 -0.2987485222 -0.2987485222 -0.2987485222 -0.2987485222
36356 -0.2958002651 -0.2958002651 -0.2958002651 -0.2958002651
100001 -0.3023255354 -0.2958002651 -0.3023255354 -0.2958002651
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.4900586804 -0.4900586804 -0.4900586804 -0.4900586804
2 -0.4781016378 -0.4781016378 -0.4781016378 -0.4781016378
6 -0.4771987709 -0.4771987709 -0.4771987709 -0.4771987709
7 -0.4704513937 -0.4704513937 -0.4704513937 -0.4704513937
8 -0.4691865966 -0.4691865966 -0.4691865966 -0.4691865966
9 -0.4665550663 -0.4665550663 -0.4665550663 -0.4665550663
10 -0.4646260310 -0.4646260310 -0.4646260310 -0.4646260310
13 -0.4615333239 -0.4615333239 -0.4615333239 -0.4615333239
21 -0.4541045873 -0.4541045873 -0.4541045873 -0.4541045873
24 -0.4525204146 -0.4525204146 -0.4525204146 -0.4525204146
29 -0.4475889160 -0.4475889160 -0.4475889160 -0.4475889160
31 -0.4472648777 -0.4472648777 -0.4472648777 -0.4472648777
33 -0.4455077842 -0.4455077842 -0.4455077842 -0.4455077842
37 -0.4346323121 -0.4346323121 -0.4346323121 -0.4346323121
44 -0.4333792085 -0.4333792085 -0.4333792085 -0.4333792085
50 -0.4315547969 -0.4315547969 -0.4315547969 -0.4315547969
55 -0.4299979510 -0.4299979510 -0.4299979510 -0.4299979510
56 -0.4217485709 -0.4217485709 -0.4217485709 -0.4217485709
74 -0.4128597621 -0.4128597621 -0.4128597621 -0.4128597621
78 -0.4025210226 -0.4025210226 -0.4025210226 -0.4025210226
82 -0.4020812934 -0.4020812934 -0.4020812934 -0.4020812934
89 -0.3994179178 -0.3994179178 -0.3994179178 -0.3994179178
90 -0.3973051669 -0.3973051669 -0.3973051669 -0.3973051669
93 -0.3937827900 -0.3937827900 -0.3937827900 -0.3937827900
100 -0.3857863570 -0.3857863570 -0.3857863570 -0.3857863570
102 -0.3792111898 -0.3792111898 -0.3792111898 -0.3792111898
105 -0.3745336542 -0.3745336542 -0.3745336542 -0.3745336542
109 -0.3692140184 -0.3692140184 -0.3692140184 -0.3692140184
128 -0.3668499311 -0.3668499311 -0.3668499311 -0.3668499311
149 -0.3607526953 -0.3607526953 -0.3607526953 -0.3607526953
164 -0.3595602652 -0.3595602652 -0.3595602652 -0.3595602652
182 -0.3576892459 -0.3576892459 -0.3576892459 -0.3576892459
193 -0.3545846672 -0.3545846672 -0.3545846672 -0.3545846672
206 -0.3540292790 -0.3540292790 -0.3540292790 -0.3540292790
231 -0.3461817672 -0.3461817672 -0.3461817672 -0.3461817672
235 -0.3427414780 -0.3427414780 -0.3427414780 -0.3427414780
259 -0.3338622836 -0.3338622836 -0.3338622836 -0.3338622836
280 -0.3332087186 -0.3332087186 -0.3332087186 -0.3332087186
313 -0.3326388346 -0.3326388346 -0.3326388346 -0.3326388346
358 -0.3314085444 -0.3314085444 -0.3314085444 -0.3314085444
398 -0.3307919622 -0.3307919622 -0.3307919622 -0.3307919622
479 -0.3267087427 -0.3267087427 -0.3267087427 -0.3267087427
480 -0.3259069017 -0.3259069017 -0.3259069017 -0.3259069017
489 -0.3209529132 -0.3209529132 -0.3209529132 -0.3209529132
597 -0.3207460036 -0.3207460036 -0.3207460036 -0.3207460036
666 -0.3166929225 -0.3166929225 -0.3166929225 -0.3166929225
735 -0.3128082420 -0.3128082420 -0.3128082420 -0.3128082420
879 -0.3081789001 -0.3081789001 -0.3081789001 -0.3081789001
885 -0.3066121670 -0.3066121670 -0.3066121670 -0.3066121670
891 -0.3027274865 -0.3027274865 -0.3027274865 -0.3027274865
1051 -0.3019864691 -0.3019864691 -0.3019864691 -0.3019864691
2783 -0.3013575793 -0.3013575793 -0.3013575793 -0.3013575793
28221 -0.3000315814 -0.3000315814 -0.3000315814 -0.3000315814
34673 -0.2965538531 -0.2965538531 -0.2965538531 -0.2965538531
100001 -0.3096520972 -0.2965538531 -0.3096520972 -0.2965538531
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 -0.5317326880 -0.5317326880 -0.5317326880 -0.5317326880
7 -0.5163900360 -0.5163900360 -0.5163900360 -0.5163900360
18 -0.5076456778 -0.5076456778 -0.5076456778 -0.5076456778
25 -0.5056763366 -0.5056763366 -0.5056763366 -0.5056763366
28 -0.5054101968 -0.5054101968 -0.5054101968 -0.5054101968
30 -0.4999871544 -0.4999871544 -0.4999871544 -0.4999871544
33 -0.4950863183 -0.4950863183 -0.4950863183 -0.4950863183
35 -0.4921325851 -0.4921325851 -0.4921325851 -0.4921325851
38 -0.4875063903 -0.4875063903 -0.4875063903 -0.4875063903
39 -0.4861011777 -0.4861011777 -0.4861011777 -0.4861011777
52 -0.4781285803 -0.4781285803 -0.4781285803 -0.4781285803
59 -0.4714035432 -0.4714035432 -0.4714035432 -0.4714035432
61 -0.4675188626 -0.4675188626 -0.4675188626 -0.4675188626
67 -0.4669659496 -0.4669659496 -0.4669659496 -0.4669659496
68 -0.4561964095 -0.4561964095 -0.4561964095 -0.4561964095
71 -0.4438382007 -0.4438382007 -0.4438382007 -0.4438382007
75 -0.4419721763 -0.4419721763 -0.4419721763 -0.4419721763
81 -0.4404951511 -0.4404951511 -0.4404951511 -0.4404951511
84 -0.4358689563 -0.4358689563 -0.4358689563 -0.4358689563
85 -0.4341465257 -0.4341465257 -0.4341465257 -0.4341465257
87 -0.4250798175 -0.4250798175 -0.4250798175 -0.4250798175
93 -0.4177108750 -0.4177108750 -0.4177108750 -0.4177108750
95 -0.4138913176 -0.4138913176 -0.4138913176 -0.4138913176
108 -0.4057390943 -0.4057390943 -0.4057390943 -0.4057390943
109 -0.4054515873 -0.4054515873 -0.4054515873 -0.4054515873
117 -0.4025278917 -0.4025278917 -0.4025278917 -0.4025278917
119 -0.4012976015 -0.4012976015 -0.4012976015 -0.4012976015
123 -0.4000570679 -0.4000570679 -0.4000570679 -0.4000570679
136 -0.3935317976 -0.3935317976 -0.3935317976 -0.3935317976
