"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
183 14.4000000000 14.4000000000 14.4000000000 14.4000000000
188 14.6000000000 14.6000000000 14.6000000000 14.6000000000
189 14.8000000000 14.8000000000 14.8000000000 14.8000000000
191 15.0000000000 15.0000000000 15.0000000000 15.0000000000
234 15.2000000000 15.2000000000 15.2000000000 15.2000000000
307 15.4000000000 15.4000000000 15.4000000000 15.4000000000
309 15.6000000000 15.6000000000 15.6000000000 15.6000000000
350 15.8000000000 15.8000000000 15.8000000000 15.8000000000
429 16.0000000000 16.0000000000 16.0000000000 16.0000000000
470 16.2000000000 16.2000000000 16.2000000000 16.2000000000
502 16.4000000000 16.4000000000 16.4000000000 16.4000000000
100001 16.2000000000 16.4000000000 16.2000000000 16.4000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 5.0000000000 5.0000000000 5.0000000000 5.0000000000
2 5.2000000000 5.2000000000 5.2000000000 5.2000000000
3 5.4000000000 5.4000000000 5.4000000000 5.4000000000
4 5.6000000000 5.6000000000 5.6000000000 5.6000000000
5 5.8000000000 5.8000000000 5.8000000000 5.8000000000
6 6.0000000000 6.0000000000 6.0000000000 6.0000000000
9 6.2000000000 6.2000000000 6.2000000000 6.2000000000
19 7.2000000000 7.2000000000 7.2000000000 7.2000000000
21 7.4000000000 7.4000000000 7.4000000000 7.4000000000
23 7.6000000000 7.6000000000 7.6000000000 7.6000000000
27 7.8000000000 7.8000000000 7.8000000000 7.8000000000
30 8.0000000000 8.0000000000 8.0000000000 8.0000000000
31 8.2000000000 8.2000000000 8.2000000000 8.2000000000
33 8.4000000000 8.4000000000 8.4000000000 8.4000000000
36 8.6000000000 8.6000000000 8.6000000000 8.6000000000
40 8.8000000000 8.8000000000 8.8000000000 8.8000000000
44 9.0000000000 9.0000000000 9.0000000000 9.0000000000
45 9.2000000000 9.2000000000 9.2000000000 9.2000000000
46 9.4000000000 9.4000000000 9.4000000000 9.4000000000
48 9.6000000000 9.6000000000 9.6000000000 9.6000000000
51 9.8000000000 9.8000000000 9.8000000000 9.8000000000
54 10.0000000000 10.0000000000 10.0000000000 10.0000000000
55 10.2000000000 10.2000000000 10.2000000000 10.2000000000
58 10.4000000000 10.4000000000 10.4000000000 10.4000000000
59 10.6000000000 10.6000000000 10.6000000000 10.6000000000
61 10.8000000000 10.8000000000 10.8000000000 10.8000000000
62 11.0000000000 11.0000000000 11.0000000000 11.0000000000
66 11.2000000000 11.2000000000 11.2000000000 11.2000000000
67 11.4000000000 11.4000000000 11.4000000000 11.4000000000
73 11.6000000000 11.6000000000 11.6000000000 11.6000000000
78 11.8000000000 11.8000000000 11.8000000000 11.8000000000
79 12.0000000000 12.0000000000 12.0000000000 12.0000000000
80 12.2000000000 12.2000000000 12.2000000000 12.2000000000
88 12.4000000000 12.4000000000 12.4000000000 12.4000000000
90 12.6000000000 12.6000000000 12.6000000000 12.6000000000
91 12.8000000000 12.8000000000 12.8000000000 12.8000000000
114 13.0000000000 13.0000000000 13.0000000000 13.0000000000
117 13.2000000000 13.2000000000 13.2000000000 13.2000000000
127 13.4000000000 13.4000000000 13.4000000000 13.4000000000
130 13.6000000000 13.6000000000 13.6000000000 13.6000000000
136 13.8000000000 13.8000000000 13.8000000000 13.8000000000
145 14.0000000000 14.0000000000 14.0000000000 14.0000000000
161 14.2000000000 14.2000000000 14.2000000000 14.2000000000
166 14.4000000000 14.4000000000 14.4000000000 14.4000000000
179 14.6000000000 14.6000000000 14.6000000000 14.6000000000
193 14.8000000000 14.8000000000 14.8000000000 14.8000000000
199 15.0000000000 15.0000000000 15.0000000000 15.0000000000
230 15.2000000000 15.2000000000 15.2000000000 15.2000000000
242 15.4000000000 15.4000000000 15.4000000000 15.4000000000
409 15.6000000000 15.6000000000 15.6000000000 15.6000000000
436 15.8000000000 15.8000000000 15.8000000000 15.8000000000
490 16.0000000000 16.0000000000 16.0000000000 16.0000000000
584 16.2000000000 16.2000000000 16.2000000000 16.2000000000
100001 16.0000000000 16.2000000000 16.0000000000 16.2000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 6.4000000000 6.4000000000 6.4000000000 6.4000000000
5 6.6000000000 6.6000000000 6.6000000000 6.6000000000
6 6.8000000000 6.8000000000 6.8000000000 6.8000000000
7 7.0000000000 7.0000000000 7.0000000000 7.0000000000
8 7.2000000000 7.2000000000 7.2000000000 7.2000000000
9 7.4000000000 7.4000000000 7.4000000000 7.4000000000
10 7.6000000000 7.6000000000 7.6000000000 7.6000000000
12 7.8000000000 7.8000000000 7.8000000000 7.8000000000
16 8.0000000000 8.0000000000 8.0000000000 8.0000000000
17 8.2000000000 8.2000000000 8.2000000000 8.2000000000
18 8.4000000000 8.4000000000 8.4000000000 8.4000000000
21 8.6000000000 8.6000000000 8.6000000000 8.6000000000
23 8.8000000000 8.8000000000 8.8000000000 8.8000000000
24 9.0000000000 9.0000000000 9.0000000000 9.0000000000
26 9.2000000000 9.2000000000 9.2000000000 9.2000000000
27 9.4000000000 9.4000000000 9.4000000000 9.4000000000
29 9.6000000000 9.6000000000 9.6000000000 9.6000000000
33 9.8000000000 9.8000000000 9.8000000000 9.8000000000
34 10.0000000000 10.0000000000 10.0000000000 10.0000000000
39 10.2000000000 10.2000000000 10.2000000000 10.2000000000
47 10.4000000000 10.4000000000 10.4000000000 10.4000000000
48 10.6000000000 10.6000000000 10.6000000000 10.6000000000
49 10.8000000000 10.8000000000 10.8000000000 10.8000000000
53 11.0000000000 11.0000000000 11.0000000000 11.0000000000
56 11.2000000000 11.2000000000 11.2000000000 11.2000000000
63 11.4000000000 11.4000000000 11.4000000000 11.4000000000
64 11.6000000000 11.6000000000 11.6000000000 11.6000000000
68 11.8000000000 11.8000000000 11.8000000000 11.8000000000
73 12.0000000000 12.0000000000 12.0000000000 12.0000000000
74 12.2000000000 12.2000000000 12.2000000000 12.2000000000
75 12.4000000000 12.4000000000 12.4000000000 12.4000000000
81 12.6000000000 12.6000000000 12.6000000000 12.6000000000
101 12.8000000000 12.8000000000 12.8000000000 12.8000000000
103 13.0000000000 13.0000000000 13.0000000000 13.0000000000
107 13.2000000000 13.2000000000 13.2000000000 13.2000000000
114 13.4000000000 13.4000000000 13.4000000000 13.4000000000
121 13.6000000000 13.6000000000 13.6000000000 13.6000000000
137 13.8000000000 13.8000000000 13.8000000000 13.8000000000
138 14.0000000000 14.0000000000 14.0000000000 14.0000000000
146 14.2000000000 14.2000000000 14.2000000000 14.2000000000
161 14.4000000000 14.4000000000 14.4000000000 14.4000000000
169 14.6000000000 14.6000000000 14.6000000000 14.6000000000
172 14.8000000000 14.8000000000 14.8000000000 14.8000000000
178 15.0000000000 15.0000000000 15.0000000000 15.0000000000
184 15.2000000000 15.2000000000 15.2000000000 15.2000000000
221 15.4000000000 15.4000000000 15.4000000000 15.4000000000
222 15.6000000000 15.6000000000 15.6000000000 15.6000000000
284 15.8000000000 15.8000000000 15.8000000000 15.8000000000
298 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 15.8000000000 16.0000000000 15.8000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 4.8000000000 4.8000000000 4.8000000000 4.8000000000
2 5.0000000000 5.0000000000 5.0000000000 5.0000000000
5 5.2000000000 5.2000000000 5.2000000000 5.2000000000
7 5.4000000000 5.4000000000 5.4000000000 5.4000000000
13 5.6000000000 5.6000000000 5.6000000000 5.6000000000
16 5.8000000000 5.8000000000 5.8000000000 5.8000000000
17 6.0000000000 6.0000000000 6.0000000000 6.0000000000
18 6.2000000000 6.2000000000 6.2000000000 6.2000000000
22 6.4000000000 6.4000000000 6.4000000000 6.4000000000
26 6.6000000000 6.6000000000 6.6000000000 6.6000000000
31 6.8000000000 6.8000000000 6.8000000000 6.8000000000
33 7.0000000000 7.0000000000 7.0000000000 7.0000000000
34 7.2000000000 7.2000000000 7.2000000000 7.2000000000
35 7.4000000000 7.4000000000 7.4000000000 7.4000000000
36 7.6000000000 7.6000000000 7.6000000000 7.6000000000
37 7.8000000000 7.8000000000 7.8000000000 7.8000000000
38 8.0000000000 8.0000000000 8.0000000000 8.0000000000
40 8.2000000000 8.2000000000 8.2000000000 8.2000000000
51 8.4000000000 8.4000000000 8.4000000000 8.4000000000
52 8.6000000000 8.6000000000 8.6000000000 8.6000000000
53 8.8000000000 8.8000000000 8.8000000000 8.8000000000
58 9.0000000000 9.0000000000 9.0000000000 9.0000000000
60 9.2000000000 9.2000000000 9.2000000000 9.2000000000
64 9.4000000000 9.4000000000 9.4000000000 9.4000000000
66 9.6000000000 9.6000000000 9.6000000000 9.6000000000
77 9.8000000000 9.8000000000 9.8000000000 9.8000000000
79 10.0000000000 10.0000000000 10.0000000000 10.0000000000
86 10.2000000000 10.2000000000 10.2000000000 10.2000000000
94 10.4000000000 10.4000000000 10.4000000000 10.4000000000
96 10.6000000000 10.6000000000 10.6000000000 10.6000000000
100 10.8000000000 10.8000000000 10.8000000000 10.8000000000
107 11.0000000000 11.0000000000 11.0000000000 11.0000000000
118 11.2000000000 11.2000000000 11.2000000000 11.2000000000
120 11.4000000000 11.4000000000 11.4000000000 11.4000000000
123 11.6000000000 11.6000000000 11.6000000000 11.6000000000
127 11.8000000000 11.8000000000 11.8000000000 11.8000000000
134 12.0000000000 12.0000000000 12.0000000000 12.0000000000
135 12.2000000000 12.2000000000 12.2000000000 12.2000000000
141 12.4000000000 12.4000000000 12.4000000000 12.4000000000
153 12.6000000000 12.6000000000 12.6000000000 12.6000000000
160 12.8000000000 12.8000000000 12.8000000000 12.8000000000
161 13.0000000000 13.0000000000 13.0000000000 13.0000000000
165 13.2000000000 13.2000000000 13.2000000000 13.2000000000
170 13.4000000000 13.4000000000 13.4000000000 13.4000000000
172 13.6000000000 13.6000000000 13.6000000000 13.6000000000
201 13.8000000000 13.8000000000 13.8000000000 13.8000000000
206 14.0000000000 14.0000000000 14.0000000000 14.0000000000
227 14.2000000000 14.2000000000 14.2000000000 14.2000000000
237 14.4000000000 14.4000000000 14.4000000000 14.4000000000
239 14.6000000000 14.6000000000 14.6000000000 14.6000000000
243 14.8000000000 14.8000000000 14.8000000000 14.8000000000
244 15.0000000000 15.0000000000 15.0000000000 15.0000000000
267 15.2000000000 15.2000000000 15.2000000000 15.2000000000
268 15.4000000000 15.4000000000 15.4000000000 15.4000000000
271 15.6000000000 15.6000000000 15.6000000000 15.6000000000
291 15.8000000000 15.8000000000 15.8000000000 15.8000000000
335 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 15.8000000000 16.0000000000 15.8000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 7.0000000000 7.0000000000 7.0000000000 7.0000000000
2 7.2000000000 7.2000000000 7.2000000000 7.2000000000
6 7.4000000000 7.4000000000 7.4000000000 7.4000000000
8 7.6000000000 7.6000000000 7.6000000000 7.6000000000
11 7.8000000000 7.8000000000 7.8000000000 7.8000000000
13 8.0000000000 8.0000000000 8.0000000000 8.0000000000
14 8.2000000000 8.2000000000 8.2000000000 8.2000000000
16 8.4000000000 8.4000000000 8.4000000000 8.4000000000
20 8.6000000000 8.6000000000 8.6000000000 8.6000000000
22 8.8000000000 8.8000000000 8.8000000000 8.8000000000
24 9.0000000000 9.0000000000 9.0000000000 9.0000000000
26 9.2000000000 9.2000000000 9.2000000000 9.2000000000
28 9.4000000000 9.4000000000 9.4000000000 9.4000000000
36 9.6000000000 9.6000000000 9.6000000000 9.6000000000
39 9.8000000000 9.8000000000 9.8000000000 9.8000000000
41 10.0000000000 10.0000000000 10.0000000000 10.0000000000
46 10.2000000000 10.2000000000 10.2000000000 10.2000000000
49 10.4000000000 10.4000000000 10.4000000000 10.4000000000
52 10.6000000000 10.6000000000 10.6000000000 10.6000000000
54 10.8000000000 10.8000000000 10.8000000000 10.8000000000
58 11.0000000000 11.0000000000 11.0000000000 11.0000000000
59 11.2000000000 11.2000000000 11.2000000000 11.2000000000
60 11.4000000000 11.4000000000 11.4000000000 11.4000000000
68 11.6000000000 11.6000000000 11.6000000000 11.6000000000
75 11.8000000000 11.8000000000 11.8000000000 11.8000000000
82 12.0000000000 12.0000000000 12.0000000000 12.0000000000
83 12.2000000000 12.2000000000 12.2000000000 12.2000000000
84 12.4000000000 12.4000000000 12.4000000000 12.4000000000
95 12.6000000000 12.6000000000 12.6000000000 12.6000000000
96 12.8000000000 12.8000000000 12.8000000000 12.8000000000
98 13.0000000000 13.0000000000 13.0000000000 13.0000000000
114 13.2000000000 13.2000000000 13.2000000000 13.2000000000
116 13.4000000000 13.4000000000 13.4000000000 13.4000000000
141 13.6000000000 13.6000000000 13.6000000000 13.6000000000
145 13.8000000000 13.8000000000 13.8000000000 13.8000000000
153 14.0000000000 14.0000000000 14.0000000000 14.0000000000
180 14.2000000000 14.2000000000 14.2000000000 14.2000000000
181 14.4000000000 14.4000000000 14.4000000000 14.4000000000
182 14.6000000000 14.6000000000 14.6000000000 14.6000000000
195 14.8000000000 14.8000000000 14.8000000000 14.8000000000
227 15.0000000000 15.0000000000 15.0000000000 15.0000000000
228 15.2000000000 15.2000000000 15.2000000000 15.2000000000
250 15.4000000000 15.4000000000 15.4000000000 15.4000000000
345 15.6000000000 15.6000000000 15.6000000000 15.6000000000
424 15.8000000000 15.8000000000 15.8000000000 15.8000000000
444 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 15.8000000000 16.0000000000 15.8000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 5.4000000000 5.4000000000 5.4000000000 5.4000000000
2 5.6000000000 5.6000000000 5.6000000000 5.6000000000
4 5.8000000000 5.8000000000 5.8000000000 5.8000000000
6 6.0000000000 6.0000000000 6.0000000000 6.0000000000
9 6.2000000000 6.2000000000 6.2000000000 6.2000000000
10 6.4000000000 6.4000000000 6.4000000000 6.4000000000
12 6.6000000000 6.6000000000 6.6000000000 6.6000000000
13 6.8000000000 6.8000000000 6.8000000000 6.8000000000
14 7.0000000000 7.0000000000 7.0000000000 7.0000000000
15 7.2000000000 7.2000000000 7.2000000000 7.2000000000
16 7.4000000000 7.4000000000 7.4000000000 7.4000000000
19 7.6000000000 7.6000000000 7.6000000000 7.6000000000
20 7.8000000000 7.8000000000 7.8000000000 7.8000000000
21 8.0000000000 8.0000000000 8.0000000000 8.0000000000
23 8.2000000000 8.2000000000 8.2000000000 8.2000000000
24 8.4000000000 8.4000000000 8.4000000000 8.4000000000
25 8.6000000000 8.6000000000 8.6000000000 8.6000000000
29 8.8000000000 8.8000000000 8.8000000000 8.8000000000
36 9.0000000000 9.0000000000 9.0000000000 9.0000000000
37 9.2000000000 9.2000000000 9.2000000000 9.2000000000
39 9.4000000000 9.4000000000 9.4000000000 9.4000000000
40 9.6000000000 9.6000000000 9.6000000000 9.6000000000
45 9.8000000000 9.8000000000 9.8000000000 9.8000000000
46 10.0000000000 10.0000000000 10.0000000000 10.0000000000
49 10.2000000000 10.2000000000 10.2000000000 10.2000000000
50 10.4000000000 10.4000000000 10.4000000000 10.4000000000
60 10.6000000000 10.6000000000 10.6000000000 10.6000000000
62 10.8000000000 10.8000000000 10.8000000000 10.8000000000
63 11.0000000000 11.0000000000 11.0000000000 11.0000000000
66 11.2000000000 11.2000000000 11.2000000000 11.2000000000
67 11.4000000000 11.4000000000 11.4000000000 11.4000000000
71 11.6000000000 11.6000000000 11.6000000000 11.6000000000
75 11.8000000000 11.8000000000 11.8000000000 11.8000000000
100 12.0000000000 12.0000000000 12.0000000000 12.0000000000
101 12.2000000000 12.2000000000 12.2000000000 12.2000000000
108 12.4000000000 12.4000000000 12.4000000000 12.4000000000
117 12.6000000000 12.6000000000 12.6000000000 12.6000000000
122 12.8000000000 12.8000000000 12.8000000000 12.8000000000
125 13.0000000000 13.0000000000 13.0000000000 13.0000000000
126 13.2000000000 13.2000000000 13.2000000000 13.2000000000
131 13.4000000000 13.4000000000 13.4000000000 13.4000000000
145 13.6000000000 13.6000000000 13.6000000000 13.6000000000
147 13.8000000000 13.8000000000 13.8000000000 13.8000000000
149 14.0000000000 14.0000000000 14.0000000000 14.0000000000
153 14.2000000000 14.2000000000 14.2000000000 14.2000000000
182 14.4000000000 14.4000000000 14.4000000000 14.4000000000
190 14.6000000000 14.6000000000 14.6000000000 14.6000000000
217 14.8000000000 14.8000000000 14.8000000000 14.8000000000
238 15.0000000000 15.0000000000 15.0000000000 15.0000000000
279 15.2000000000 15.2000000000 15.2000000000 15.2000000000
291 15.4000000000 15.4000000000 15.4000000000 15.4000000000
309 15.6000000000 15.6000000000 15.6000000000 15.6000000000
449 15.8000000000 15.8000000000 15.8000000000 15.8000000000
470 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 15.8000000000 16.0000000000 15.8000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 6.2000000000 6.2000000000 6.2000000000 6.2000000000
3 6.4000000000 6.4000000000 6.4000000000 6.4000000000
4 6.6000000000 6.6000000000 6.6000000000 6.6000000000
8 6.8000000000 6.8000000000 6.8000000000 6.8000000000
9 7.0000000000 7.0000000000 7.0000000000 7.0000000000
14 7.2000000000 7.2000000000 7.2000000000 7.2000000000
18 7.4000000000 7.4000000000 7.4000000000 7.4000000000
19 7.6000000000 7.6000000000 7.6000000000 7.6000000000
20 7.8000000000 7.8000000000 7.8000000000 7.8000000000
23 8.0000000000 8.0000000000 8.0000000000 8.0000000000
24 8.2000000000 8.2000000000 8.2000000000 8.2000000000
31 8.4000000000 8.4000000000 8.4000000000 8.4000000000
32 8.6000000000 8.6000000000 8.6000000000 8.6000000000
34 8.8000000000 8.8000000000 8.8000000000 8.8000000000
36 9.0000000000 9.0000000000 9.0000000000 9.0000000000
38 9.2000000000 9.2000000000 9.2000000000 9.2000000000
39 9.4000000000 9.4000000000 9.4000000000 9.4000000000
42 9.6000000000 9.6000000000 9.6000000000 9.6000000000
45 9.8000000000 9.8000000000 9.8000000000 9.8000000000
46 10.0000000000 10.0000000000 10.0000000000 10.0000000000
50 11.0000000000 11.0000000000 11.0000000000 11.0000000000
60 11.2000000000 11.2000000000 11.2000000000 11.2000000000
63 11.4000000000 11.4000000000 11.4000000000 11.4000000000
65 11.6000000000 11.6000000000 11.6000000000 11.6000000000
66 11.8000000000 11.8000000000 11.8000000000 11.8000000000
72 12.0000000000 12.0000000000 12.0000000000 12.0000000000
87 12.2000000000 12.2000000000 12.2000000000 12.2000000000
92 12.4000000000 12.4000000000 12.4000000000 12.4000000000
96 12.6000000000 12.6000000000 12.6000000000 12.6000000000
99 12.8000000000 12.8000000000 12.8000000000 12.8000000000
108 13.0000000000 13.0000000000 13.0000000000 13.0000000000
112 13.2000000000 13.2000000000 13.2000000000 13.2000000000
113 13.4000000000 13.4000000000 13.4000000000 13.4000000000
114 13.6000000000 13.6000000000 13.6000000000 13.6000000000
124 13.8000000000 13.8000000000 13.8000000000 13.8000000000
131 14.0000000000 14.0000000000 14.0000000000 14.0000000000
132 14.2000000000 14.2000000000 14.2000000000 14.2000000000
140 14.4000000000 14.4000000000 14.4000000000 14.4000000000
154 14.6000000000 14.6000000000 14.6000000000 14.6000000000
155 14.8000000000 14.8000000000 14.8000000000 14.8000000000
156 15.0000000000 15.0000000000 15.0000000000 15.0000000000
168 15.2000000000 15.2000000000 15.2000000000 15.2000000000
183 15.4000000000 15.4000000000 15.4000000000 15.4000000000
199 15.6000000000 15.6000000000 15.6000000000 15.6000000000
200 15.8000000000 15.8000000000 15.8000000000 15.8000000000
258 16.0000000000 16.0000000000 16.0000000000 16.0000000000
329 16.2000000000 16.2000000000 16.2000000000 16.2000000000
333 16.4000000000 16.4000000000 16.4000000000 16.4000000000
100001 16.2000000000 16.4000000000 16.2000000000 16.4000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 5.8000000000 5.8000000000 5.8000000000 5.8000000000
5 6.0000000000 6.0000000000 6.0000000000 6.0000000000
6 6.2000000000 6.2000000000 6.2000000000 6.2000000000
7 6.4000000000 6.4000000000 6.4000000000 6.4000000000
9 6.6000000000 6.6000000000 6.6000000000 6.6000000000
11 6.8000000000 6.8000000000 6.8000000000 6.8000000000
14 7.0000000000 7.0000000000 7.0000000000 7.0000000000
18 7.2000000000 7.2000000000 7.2000000000 7.2000000000
19 7.4000000000 7.4000000000 7.4000000000 7.4000000000
21 7.6000000000 7.6000000000 7.6000000000 7.6000000000
22 7.8000000000 7.8000000000 7.8000000000 7.8000000000
31 8.0000000000 8.0000000000 8.0000000000 8.0000000000
32 8.2000000000 8.2000000000 8.2000000000 8.2000000000
35 8.4000000000 8.4000000000 8.4000000000 8.4000000000
36 8.6000000000 8.6000000000 8.6000000000 8.6000000000
38 8.8000000000 8.8000000000 8.8000000000 8.8000000000
40 9.0000000000 9.0000000000 9.0000000000 9.0000000000
47 9.2000000000 9.2000000000 9.2000000000 9.2000000000
51 9.4000000000 9.4000000000 9.4000000000 9.4000000000
53 9.6000000000 9.6000000000 9.6000000000 9.6000000000
54 9.8000000000 9.8000000000 9.8000000000 9.8000000000
55 10.0000000000 10.0000000000 10.0000000000 10.0000000000
59 10.2000000000 10.2000000000 10.2000000000 10.2000000000
62 10.4000000000 10.4000000000 10.4000000000 10.4000000000
63 10.6000000000 10.6000000000 10.6000000000 10.6000000000
65 10.8000000000 10.8000000000 10.8000000000 10.8000000000
68 11.0000000000 11.0000000000 11.0000000000 11.0000000000
69 11.2000000000 11.2000000000 11.2000000000 11.2000000000
71 11.4000000000 11.4000000000 11.4000000000 11.4000000000
73 11.6000000000 11.6000000000 11.6000000000 11.6000000000
74 11.8000000000 11.8000000000 11.8000000000 11.8000000000
75 12.0000000000 12.0000000000 12.0000000000 12.0000000000
83 12.2000000000 12.2000000000 12.2000000000 12.2000000000
85 12.4000000000 12.4000000000 12.4000000000 12.4000000000
90 12.6000000000 12.6000000000 12.6000000000 12.6000000000
91 12.8000000000 12.8000000000 12.8000000000 12.8000000000
97 13.0000000000 13.0000000000 13.0000000000 13.0000000000
115 13.2000000000 13.2000000000 13.2000000000 13.2000000000
117 13.4000000000 13.4000000000 13.4000000000 13.4000000000
122 13.6000000000 13.6000000000 13.6000000000 13.6000000000
130 13.8000000000 13.8000000000 13.8000000000 13.8000000000
143 14.0000000000 14.0000000000 14.0000000000 14.0000000000
147 14.2000000000 14.2000000000 14.2000000000 14.2000000000
155 14.4000000000 14.4000000000 14.4000000000 14.4000000000
161 14.6000000000 14.6000000000 14.6000000000 14.6000000000
163 14.8000000000 14.8000000000 14.8000000000 14.8000000000
170 15.0000000000 15.0000000000 15.0000000000 15.0000000000
178 15.2000000000 15.2000000000 15.2000000000 15.2000000000
190 15.4000000000 15.4000000000 15.4000000000 15.4000000000
293 15.6000000000 15.6000000000 15.6000000000 15.6000000000
294 15.8000000000 15.8000000000 15.8000000000 15.8000000000
308 16.0000000000 16.0000000000 16.0000000000 16.0000000000
100001 15.8000000000 16.0000000000 15.8000000000 16.0000000000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 8.0000000000 8.0000000000 8.0000000000 8.0000000000
4 8.2000000000 8.2000000000 8.2000000000 8.2000000000
8 8.4000000000 8.4000000000 8.4000000000 8.4000000000
12 8.6000000000 8.6000000000 8.6000000000 8.6000000000
16 8.8000000000 8.8000000000 8.8000000000 8.8000000000
21 9.0000000000 9.0000000000 9.0000000000 9.0000000000
23 9.2000000000 9.2000000000 9.2000000000 9.2000000000
26 9.4000000000 9.4000000000 9.4000000000 9.4000000000
27 9.6000000000 9.6000000000 9.6000000000 9.6000000000
28 9.8000000000 9.8000000000 9.8000000000 9.8000000000
31 10.0000000000 10.0000000000 10.0000000000 10.0000000000
36 10.2000000000 10.2000000000 10.2000000000 10.2000000000
37 10.4000000000 10.4000000000 10.4000000000 10.4000000000
39 10.6000000000 10.6000000000 10.6000000000 10.6000000000
40 10.8000000000 10.8000000000 10.8000000000 10.8000000000
41 11.0000000000 11.0000000000 11.0000000000 11.0000000000
44 11.2000000000 11.2000000000 11.2000000000 11.2000000000
45 11.4000000000 11.4000000000 11.4000000000 11.4000000000
49 11.6000000000 11.6000000000 11.6000000000 11.6000000000
50 11.8000000000 11.8000000000 11.8000000000 11.8000000000
54 12.0000000000 12.0000000000 12.0000000000 12.0000000000
56 12.2000000000 12.2000000000 12.2000000000 12.2000000000
59 12.4000000000 12.4000000000 12.4000000000 12.4000000000
77 12.6000000000 12.6000000000 12.6000000000 12.6000000000
80 12.8000000000 12.8000000000 12.8000000000 12.8000000000
92 13.0000000000 13.0000000000 13.0000000000 13.0000000000
96 13.2000000000 13.2000000000 13.2000000000 13.2000000000
106 13.4000000000 13.4000000000 13.4000000000 13.4000000000
109 13.6000000000 13.6000000000 13.6000000000 13.6000000000
121 13.8000000000 13.8000000000 13.8000000000 13.8000000000
128 14.0000000000 14.0000000000 14.0000000000 14.0000000000
129 14.2000000000 14.2000000000 14.2000000000 14.2000000000
141 14.4000000000 14.4000000000 14.4000000000 14.4000000000
236 14.6000000000 14.6000000000 14.6000000000 14.6000000000
244 14.8000000000 14.8000000000 14.8000000000 14.8000000000
252 15.0000000000 15.0000000000 15.0000000000 15.0000000000
332 15.2000000000 15.2000000000 15.2000000000 15.2000000000
337 15.4000000000 15.4000000000 15.4000000000 15.4000000000
343 15.6000000000 15.6000000000 15.6000000000 15.6000000000
350 15.8000000000 15.8000000000 15.8000000000 15.8000000000
363 16.0000000000 16.0000000000 16.0000000000 16.0000000000
